Timestamp,Voltage,Current,Temperature,Vbatt
2024-08-13 13:10:42,3.9730944293258625,N/A,30.35319968556172,3.9730944293258625
2024-08-13 13:10:44,3.9735873101558346,N/A,31.543533653059058,3.9735873101558346
2024-08-13 13:10:45,3.973258722935593,N/A,27.13035904417916,3.973258722935593
2024-08-13 13:10:46,3.9730944293258625,N/A,28.465495270963004,3.9730944293258625
2024-08-13 13:10:47,3.9730944293258625,N/A,26.437220450515156,3.9730944293258625
2024-08-13 13:10:48,3.973258722935593,N/A,25.72571420883662,3.973258722935593
2024-08-13 13:10:49,3.9730944293258625,N/A,25.72571420883662,3.9730944293258625
2024-08-13 13:10:51,3.9730944293258625,N/A,28.465495270963004,3.9730944293258625
2024-08-13 13:10:52,3.9730944293258625,N/A,29.73826698279845,3.9730944293258625
2024-08-13 13:10:53,3.973258722935593,N/A,28.465495270963004,3.973258722935593
2024-08-13 13:10:54,3.9730944293258625,N/A,24.9947353287605,3.9730944293258625
2024-08-13 13:10:55,3.9730944293258625,N/A,27.80614130216054,3.9730944293258625
2024-08-13 13:10:56,3.9729301357163904,N/A,25.72571420883662,3.9729301357163904
2024-08-13 13:10:57,3.9730944293258625,N/A,27.13035904417916,3.9730944293258625
2024-08-13 13:10:59,3.9730944293258625,N/A,27.13035904417916,3.9730944293258625
2024-08-13 13:11:00,3.973258722935593,N/A,30.35319968556172,3.973258722935593
2024-08-13 13:11:01,3.973258722935593,N/A,25.72571420883662,3.973258722935593
2024-08-13 13:11:02,3.973751603766344,N/A,28.465495270963004,3.973751603766344
2024-08-13 13:11:03,3.9729301357163904,N/A,30.35319968556172,3.9729301357163904
2024-08-13 13:11:05,3.9730944293258625,N/A,27.13035904417916,3.9730944293258625
2024-08-13 13:11:06,3.9729301357163904,N/A,28.465495270963004,3.9729301357163904
2024-08-13 13:11:07,3.9729301357163904,N/A,29.10927472714519,3.9729301357163904
2024-08-13 13:11:08,3.9726015484982264,N/A,27.13035904417916,3.9726015484982264
2024-08-13 13:11:09,3.9727658421071785,N/A,27.13035904417916,3.9727658421071785
2024-08-13 13:11:10,3.9730944293258625,N/A,26.437220450515156,3.9730944293258625
2024-08-13 13:11:12,3.9726015484982264,N/A,25.72571420883662,3.9726015484982264
2024-08-13 13:11:13,3.973258722935593,N/A,28.465495270963004,3.973258722935593
2024-08-13 13:11:14,3.9730944293258625,N/A,27.80614130216054,3.9730944293258625
2024-08-13 13:11:15,3.9734230165455835,N/A,28.465495270963004,3.9734230165455835
2024-08-13 13:11:16,3.9735873101558346,N/A,27.13035904417916,3.9735873101558346
2024-08-13 13:11:18,3.9729301357163904,N/A,26.437220450515156,3.9729301357163904
2024-08-13 13:11:19,3.973258722935593,N/A,28.465495270963004,3.973258722935593
